user,action,camera,gt,n_cameras,beta_n_frames,angle_deg,n_frames,conf_thresh,stature_mm,joint_variant,err_smooth_all_mm,err_smooth_conf_mm,err_placed_all_mm,err_placed_conf_mm,err_smooth_all_pct_stature,err_smooth_conf_pct_stature,err_placed_all_pct_stature,err_placed_conf_pct_stature,pa_mpjpe_mm,n_mpjpe_mm,beta_00,beta_01,beta_02,beta_03,beta_04,beta_05,beta_06,beta_07,beta_08,beta_09,errj_Hip_mm,errj_RHip_mm,errj_RKnee_mm,errj_RAnkle_mm,errj_LHip_mm,errj_LKnee_mm,errj_LAnkle_mm,errj_Spine_mm,errj_Thorax_mm,errj_Nose_mm,errj_Head_mm,errj_LShoulder_mm,errj_LElbow_mm,errj_LWrist_mm,errj_RShoulder_mm,errj_RElbow_mm,errj_RWrist_mm,bone_r_thigh_ratio,bone_r_shank_ratio,bone_l_thigh_ratio,bone_l_shank_ratio,bone_l_upperarm_ratio,bone_l_forearm_ratio,bone_r_upperarm_ratio,bone_r_forearm_ratio,bone_hip_width_ratio,bone_shoulder_width_ratio
User03,P03_CMJM_01,01,triangulated,9,1,7.06,375,0.3,1890.0,smooth_all,447.726,447.726,464.122,464.122,23.689,23.689,24.557,24.557,163.261,266.275,-1.31124,-0.13305,-0.66196,-0.87197,-0.21607,-0.13326,0.32676,0.0109,-0.80708,-0.12107,420.193,408.719,220.816,254.662,449.341,194.54,95.483,,617.678,,,632.038,735.099,758.222,549.576,374.896,556.902,1.0517,1.0226,1.0769,0.9953,0.9582,1.1494,0.9924,1.0576,1.4953,0.9287
User03,P03_CMJM_01,00,triangulated,9,87,39.66,375,0.3,1890.0,smooth_all,241.661,241.286,232.802,232.614,12.786,12.766,12.318,12.308,79.717,96.217,-0.45372,0.05165,0.03121,0.0828,0.01171,-0.01608,-0.02097,-0.00315,0.0371,0.02333,208.245,244.513,290.228,239.336,181.858,340.765,343.744,,167.699,,,170.266,336.155,370.083,134.588,158.179,197.6,1.0368,1.0022,1.049,0.9681,0.945,1.0764,0.9732,0.9926,1.3839,0.9569
User03,P03_CMJM_01,08,triangulated,9,112,69.53,375,0.3,1890.0,smooth_all,174.587,174.304,218.771,218.812,9.237,9.222,11.575,11.577,83.861,132.915,-0.34395,0.12731,0.01414,0.0959,0.05364,-0.01418,-0.02165,-0.01292,0.078,0.02217,93.607,121.023,159.274,141.803,135.801,232.389,211.658,,98.869,,,116.682,292.572,334.612,141.477,187.81,176.642,1.0343,1.0056,1.0419,0.9699,0.9214,1.0669,0.9451,0.9618,1.416,0.9404
User03,P03_CMJM_01,07,triangulated,9,113,85.56,375,0.3,1890.0,smooth_all,144.721,144.721,185.712,185.712,7.657,7.657,9.826,9.826,71.27,100.68,-0.29247,0.10511,0.01344,0.08916,0.0504,-0.02351,-0.02729,-0.01502,0.08459,0.03215,95.559,115.983,148.169,145.434,111.163,173.574,161.426,,122.429,,,119.855,170.565,217.703,147.834,143.683,153.084,1.0283,1.0033,1.0326,0.976,0.9187,1.0805,0.9594,0.9808,1.3833,0.9449
User03,P03_CMJM_01,06,triangulated,9,112,112.63,375,0.3,1890.0,smooth_all,221.475,221.303,229.542,229.495,11.718,11.709,12.145,12.143,74.995,86.052,-0.42438,0.10528,0.00308,0.0753,0.03515,-0.02728,-0.01686,-0.0082,0.04543,0.02055,179.782,179.76,258.499,182.346,193.798,256.422,186.284,,183.657,,,180.73,299.287,386.311,150.228,216.484,247.058,1.0394,1.0041,1.0409,0.9752,0.9338,1.0524,0.9497,0.9716,1.3937,0.9382
User03,P03_CMJM_01,05,triangulated,9,23,159.6,375,0.3,1890.0,smooth_all,264.73,259.196,263.601,257.703,14.007,13.714,13.947,13.635,81.529,85.869,-0.53208,0.08524,-0.03114,0.01228,-0.00904,-0.01853,-0.00186,0.00636,0.01495,0.01562,239.986,216.908,308.45,245.203,270.716,233.761,115.259,,269.985,,,242.324,267.519,352.305,270.08,350.777,322.946,1.0543,0.996,1.0466,0.9821,0.9456,1.1237,0.9741,0.9643,1.3954,0.9516
User03,P03_CMJM_01,04,triangulated,9,105,228.51,375,0.3,1890.0,smooth_all,172.455,172.85,163.225,163.527,9.125,9.146,8.636,8.652,86.698,96.961,-0.26334,0.15086,-0.02587,0.02086,0.03093,-0.01499,0.03736,0.01093,0.00265,-0.00662,189.006,183.651,126.526,178.932,205.232,77.77,101.146,,232.86,,,227.034,123.863,141.372,258.526,208.17,159.77,1.0483,0.9917,1.0627,0.9764,0.9179,1.0832,0.953,1.0014,1.3646,0.9292
User03,P03_CMJM_01,03,triangulated,9,110,265.36,375,0.3,1890.0,smooth_all,159.146,159.146,232.535,232.535,8.42,8.42,12.303,12.303,108.191,114.183,-0.29364,0.26129,-0.08686,-0.00979,0.05431,-0.02532,0.04256,0.02865,0.05349,-0.00547,198.786,203.21,96.382,174.873,205.093,87.534,157.027,,183.684,,,185.938,117.384,170.804,203.016,114.173,129.975,1.0382,0.9834,1.0626,0.9683,0.9313,1.0882,0.9638,0.9857,1.3397,0.9413
User03,P03_CMJM_01,02,triangulated,9,99,326.7,375,0.3,1890.0,smooth_all,236.865,236.156,228.151,227.593,12.533,12.495,12.072,12.042,82.128,98.483,-0.25652,0.0599,-0.00085,-0.02859,0.01646,-0.00878,0.03045,0.00306,-0.0292,-0.01175,242.75,257.477,125.071,160.329,243.984,193.869,262.882,,304.747,,,330.061,289.774,157.714,300.922,234.245,212.291,1.0477,1.014,1.0659,0.9776,0.9401,1.0362,0.9533,0.9692,1.402,0.9387
User03,P03_HOP_01,00,triangulated,7,76,39.13,525,0.3,1890.0,smooth_all,321.542,319.351,295.201,293.054,17.013,16.897,15.619,15.506,89.832,130.642,-0.95508,0.07964,-0.13262,-0.11678,-0.07032,-0.01604,0.00196,0.01016,-0.00179,0.00609,289.925,325.808,400.449,401.386,265.715,446.911,483.317,,192.28,,,201.853,373.487,412.463,154.449,215.114,338.426,1.04,0.9868,1.0425,0.9787,0.9871,1.0907,0.9932,1.0117,1.4324,0.9408
User03,P03_HOP_01,08,triangulated,7,158,69.24,525,0.3,1890.0,smooth_all,179.428,179.347,156.114,156.03,9.494,9.489,8.26,8.256,60.002,79.043,-0.24961,0.09563,0.02869,0.06167,0.03814,-0.02073,-0.02502,-0.01003,0.08214,0.02256,168.442,208.089,189.966,183.604,142.974,192.016,207.877,,103.071,,,81.477,153.698,213.51,115.32,262.474,289.477,1.0266,1.0097,1.0261,0.9971,0.9717,1.0675,0.972,0.9629,1.3937,0.9444
User03,P03_HOP_01,07,triangulated,7,158,85.36,525,0.3,1890.0,smooth_all,126.33,126.33,111.536,111.536,6.684,6.684,5.901,5.901,68.585,88.023,-0.17883,0.07794,0.0392,0.07827,0.04432,-0.0212,-0.03375,-0.01065,0.08816,0.0259,83.759,122.796,141.496,145.768,81.614,120.835,133.326,,76.035,,,105.608,78.327,178.187,67.645,211.85,221.375,1.0224,1.0037,1.0192,0.9965,0.965,1.102,0.9827,1.0003,1.3617,0.9438
User03,P03_HOP_01,06,triangulated,7,158,112.65,525,0.3,1890.0,smooth_all,256.618,256.618,219.599,219.599,13.578,13.578,11.619,11.619,55.435,74.325,-0.29332,0.06208,-0.00104,0.03268,0.02207,-0.03156,-0.00863,-0.00747,0.02548,0.01021,245.713,217.936,201.273,143.35,279.866,242.605,166.915,,259.654,,,264.074,406.806,447.784,212.477,246.49,257.71,1.0246,1.0007,1.0227,0.9963,0.9809,1.0906,0.9741,0.963,1.3741,0.9363
User03,P03_HOP_01,04,triangulated,7,156,229.13,525,0.3,1890.0,smooth_all,155.512,155.346,110.214,108.919,8.228,8.219,5.831,5.763,63.808,75.143,-0.22268,0.07579,-0.03715,-0.03676,0.01373,-0.02969,0.04383,-0.0016,-0.061,-0.01872,162.369,151.404,124.833,155.782,186.407,111.946,96.392,,188.734,,,198.726,135.981,140.943,207.394,171.53,144.662,1.0386,0.9934,1.0372,0.994,0.9645,1.0888,0.9923,1.0009,1.4008,0.9298
User03,P03_HOP_01,03,triangulated,7,158,265.59,525,0.3,1890.0,smooth_all,153.122,153.122,126.194,126.194,8.102,8.102,6.677,6.677,99.335,102.504,-0.21562,0.15774,0.0044,0.04455,0.05566,-0.02035,0.00693,0.0141,0.0721,0.00305,191.712,209.505,129.003,160.194,184.533,100.179,114.276,,184.477,,,176.724,133.403,175.414,212.972,81.343,89.981,1.0283,0.9849,1.0369,0.9863,0.9788,1.0935,0.9908,0.9896,1.3717,0.9303
User03,P03_HOP_01,02,triangulated,7,150,326.34,525,0.3,1890.0,smooth_all,167.495,166.672,132.206,129.978,8.862,8.819,6.995,6.877,85.395,91.479,-0.21693,0.07497,-0.00872,-0.02016,0.0255,-0.01806,0.03434,-0.00018,-0.01425,-0.00678,177.996,198.798,120.769,137.444,175.28,118.369,170.932,,204.18,,,229.232,167.644,87.368,196.061,188.043,172.819,1.0256,1.0005,1.0457,0.9925,0.951,1.0939,0.9757,0.9822,1.4443,0.9365
User03,P03_WALK_01,00,triangulated,4,17,54.11,375,0.3,1890.0,smooth_all,150.269,150.269,162.306,162.306,7.951,7.951,8.588,8.588,101.635,118.111,-0.7644,0.07477,-0.17155,-0.19907,-0.0298,-0.01582,0.04343,0.02207,-0.071,0.00367,121.547,76.184,123.73,159.118,196.005,195.178,239.236,,117.097,,,146.68,221.27,214.534,122.482,93.018,77.687,1.1179,0.9107,1.1327,0.9121,1.004,0.9497,0.9936,0.9748,1.4997,0.9371
User03,P03_WALK_01,08,triangulated,4,41,75.85,375,0.3,1890.0,smooth_all,152.075,152.075,213.712,213.712,8.046,8.046,11.308,11.308,103.075,133.829,-0.37858,0.14373,-0.06809,-0.05521,-0.01594,-0.02783,-0.01998,0.01517,0.06436,0.02596,85.561,116.23,168.259,264.075,93.19,288.058,385.015,,98.86,,,98.925,119.299,124.556,88.308,89.949,107.409,1.1244,0.9172,1.1075,0.9095,1.0114,0.9933,0.9946,0.9741,1.4858,0.9358
User03,P03_WALK_01,07,triangulated,4,59,88.64,375,0.3,1890.0,smooth_all,359.169,359.169,358.58,358.58,19.004,19.004,18.972,18.972,120.944,137.675,-0.28302,0.17432,-0.11838,-0.13071,-0.03311,-0.04047,-0.0013,0.01231,0.05269,0.02803,237.143,261.469,463.406,491.887,243.54,549.179,562.754,,314.634,,,295.898,297.227,353.276,294.374,308.431,355.144,1.1241,0.8914,1.15,0.9061,1.0443,0.9804,1.0087,0.9993,1.5162,0.9296
User03,P03_WALK_01,06,triangulated,4,33,109.42,375,0.3,1890.0,smooth_all,134.11,134.11,186.318,186.318,7.096,7.096,9.858,9.858,98.345,126.779,-0.28924,0.13656,-0.06445,-0.05845,0.02357,-0.0188,-0.02029,0.01397,0.06904,0.02047,68.924,95.083,134.751,178.54,102.421,218.401,266.005,,87.066,,,87.659,110.943,163.381,109.23,139.872,116.065,1.1198,0.9218,1.1066,0.8838,1.0214,0.9432,0.9745,0.9529,1.4522,0.9551
User04,P04_CMJM_01,00,triangulated,7,2,39.53,375,0.3,1896.0,smooth_all,233.984,224.423,233.984,224.424,12.341,11.837,12.341,11.837,148.311,207.249,-1.19651,-0.07231,-0.41743,-0.57187,-0.19418,-0.05276,0.15164,0.03053,-0.48451,-0.11777,109.2,100.791,169.149,312.424,171.884,220.111,367.618,,178.427,,,115.094,358.274,473.149,243.495,194.097,262.063,1.0871,1.037,1.0654,1.0271,1.0235,1.1847,1.0675,1.1166,1.4943,0.9284
User04,P04_CMJM_01,08,triangulated,7,112,67.99,375,0.3,1896.0,smooth_all,165.615,164.985,171.425,170.944,8.735,8.702,9.041,9.016,81.246,117.805,-0.23628,0.09201,0.02208,0.0551,0.04869,-0.02105,-0.02011,-0.00625,0.0542,0.01333,103.573,107.891,192.035,159.423,149.439,272.373,233.833,,79.875,,,85.982,222.65,302.831,111.497,117.086,180.128,1.0606,1.0207,1.0433,1.0198,0.9755,1.1598,1.0038,1.0169,1.4337,0.914
User04,P04_CMJM_01,07,triangulated,7,113,85.78,375,0.3,1896.0,smooth_all,118.121,118.121,125.862,125.862,6.23,6.23,6.638,6.638,74.455,92.577,-0.17131,0.0722,0.03873,0.05929,0.0523,-0.0261,-0.02597,-0.01292,0.07,0.02141,68.91,84.647,134.852,103.178,90.905,161.746,121.734,,77.319,,,82.928,131.203,223.614,94.666,121.162,157.172,1.0609,1.0264,1.0487,1.0085,0.9814,1.1708,1.0283,1.0852,1.3906,0.92
User04,P04_CMJM_01,06,triangulated,7,110,113.06,375,0.3,1896.0,smooth_all,194.564,194.449,181.934,181.959,10.262,10.256,9.596,9.597,76.076,82.003,-0.33408,0.07892,0.03476,0.06373,0.04529,-0.03038,-0.02491,-0.00767,0.06026,0.01836,140.736,155.269,242.98,149.094,155.849,205.706,126.307,,167.58,,,151.715,256.555,343.235,159.538,223.717,245.62,1.0583,1.0218,1.0379,1.0131,1.0021,1.1379,1.036,1.047,1.4101,0.9263
User04,P04_CMJM_01,04,triangulated,7,109,228.85,375,0.3,1896.0,smooth_all,161.22,159.586,141.709,139.803,8.503,8.417,7.474,7.374,98.085,111.499,-0.2136,0.23086,0.00336,0.03006,0.0464,-0.01348,0.01464,0.01851,0.07909,0.00188,185.172,204.115,126.399,197.772,181.707,92.424,96.276,,174.596,,,159.368,183.114,187.201,210.976,124.269,133.439,1.0758,1.0276,1.0747,1.0166,0.9768,1.1936,1.0318,1.2145,1.409,0.8992
User04,P04_CMJM_01,03,triangulated,7,113,266.68,375,0.3,1896.0,smooth_all,148.774,148.774,141.148,141.148,7.847,7.847,7.445,7.445,113.862,118.341,-0.21352,0.17274,-0.01304,0.01642,0.05045,-0.01705,0.00674,0.01714,0.06401,0.00211,217.425,201.196,68.249,111.693,244.153,81.552,99.418,,206.576,,,236.174,80.568,115.295,192.82,114.401,113.008,1.067,1.0274,1.0573,1.0299,0.9892,1.1977,1.0408,1.0881,1.3852,0.9117
User04,P04_CMJM_01,02,triangulated,7,106,326.07,375,0.3,1896.0,smooth_all,189.862,189.29,179.472,178.989,10.014,9.984,9.466,9.44,78.093,82.617,-0.1904,0.02555,0.04794,-0.00522,0.03385,-0.00437,0.01557,0.00178,-0.01313,-0.01353,214.365,240.109,104.798,119.776,206.326,205.904,252.709,,212.793,,,235.391,185.168,111.266,205.754,199.246,164.468,1.0799,1.0433,1.0567,1.0267,1.0366,1.2462,1.021,1.0652,1.4477,0.9163
User04,P04_HOP_01,00,triangulated,8,1,39.42,600,0.3,1896.0,smooth_all,311.126,289.09,311.126,289.09,16.41,15.247,16.41,15.247,133.284,148.482,-1.22239,0.02504,-0.4072,-0.57389,-0.20185,-0.06312,0.10428,0.02646,-0.3536,-0.07726,227.676,230.194,265.582,239.239,258.55,404.056,462.806,,164.158,,,220.787,479.12,597.598,96.035,254.403,455.559,1.0786,1.0267,1.0666,0.9984,1.043,1.2291,1.0684,1.181,1.4789,0.9471
User04,P04_HOP_01,08,triangulated,8,180,67.88,600,0.3,1896.0,smooth_all,259.295,259.23,211.681,211.569,13.676,13.672,11.165,11.159,77.832,104.172,-0.26051,0.0858,0.02987,0.05901,0.03756,-0.02416,-0.0321,-0.00983,0.06382,0.01229,235.225,251.694,306.932,302.912,228.777,305.408,319.816,,152.01,,,146.725,254.116,326.666,146.931,286.386,366.527,1.0235,1.0097,1.0236,0.9831,1.0113,1.1638,1.0226,1.0748,1.4235,0.9467
User04,P04_HOP_01,07,triangulated,8,180,85.65,600,0.3,1896.0,smooth_all,195.529,195.529,150.741,150.741,10.313,10.313,7.95,7.95,78.443,102.886,-0.20172,0.07337,0.02569,0.05525,0.03899,-0.02814,-0.02828,-0.01149,0.05974,0.02173,151.062,178.421,233.393,229.658,140.784,197.641,200.472,,122.116,,,122.612,195.512,290.403,127.765,243.261,304.311,1.0291,1.0177,1.0236,0.9931,0.9998,1.1815,1.0323,1.134,1.4018,0.9414
User04,P04_HOP_01,06,triangulated,8,176,112.95,600,0.3,1896.0,smooth_all,244.02,244.109,173.912,174.062,12.87,12.875,9.173,9.18,71.829,81.388,-0.25782,0.08133,-0.00227,0.01607,0.01539,-0.03206,-0.00892,-0.0068,0.01872,0.00521,220.773,202.655,226.07,187.971,246.694,215.113,134.236,,230.785,,,234.013,370.744,432.045,195.272,236.123,283.788,1.0391,1.0193,1.0359,0.9981,1.0062,1.1836,1.0374,1.1025,1.3766,0.9318
User04,P04_HOP_01,05,triangulated,8,3,160.29,600,0.3,1896.0,smooth_all,370.368,359.077,359.475,347.731,19.534,18.939,18.96,18.34,139.341,155.977,-1.21251,0.0274,-0.33015,-0.41927,-0.1579,-0.0664,0.08286,0.03039,-0.28811,-0.0767,289.49,296.62,454.372,416.791,308.555,305.306,132.307,,312.15,,,270.512,337.38,540.515,352.279,561.459,607.416,1.0802,1.0022,1.0768,0.9807,1.034,1.245,1.0765,1.2126,1.4776,0.9346
User04,P04_HOP_01,04,triangulated,8,158,229.01,600,0.3,1896.0,smooth_all,228.014,229.343,151.678,150.264,12.026,12.096,8.0,7.925,107.659,116.904,-0.31074,0.22287,-0.04233,0.0004,0.03259,-0.019,0.03769,0.0189,0.03538,-0.00784,270.374,268.237,220.859,296.202,280.677,149.762,183.284,,260.956,,,238.323,187.042,184.664,304.998,194.534,152.29,1.0829,1.0044,1.0808,0.9852,0.994,1.2226,1.0224,1.218,1.399,0.9349
User04,P04_HOP_01,03,triangulated,8,180,266.82,600,0.3,1896.0,smooth_all,180.467,180.467,140.664,140.664,9.518,9.518,7.419,7.419,120.526,123.81,-0.21661,0.18976,-0.02739,-0.00706,0.04571,-0.02492,0.02445,0.01923,0.05056,-0.00402,233.537,246.769,142.685,175.688,231.337,145.654,163.948,,198.594,,,196.136,126.277,181.538,215.901,120.753,147.726,1.0551,1.0174,1.0565,0.9954,0.9967,1.2252,1.0436,1.1784,1.3888,0.9306
User04,P04_HOP_01,02,triangulated,8,169,326.14,600,0.3,1896.0,smooth_all,201.916,201.383,130.499,129.181,10.65,10.621,6.883,6.813,89.413,94.478,-0.30877,0.06047,-0.02233,-0.0493,0.01024,-0.01668,0.04342,-0.00193,-0.05445,-0.02192,223.935,246.561,128.214,144.948,215.458,214.911,310.567,,211.794,,,230.294,161.039,118.23,211.738,202.15,206.987,1.0743,1.0196,1.0992,0.9877,0.9984,1.2715,1.0351,1.1623,1.4322,0.9374
User06,P06_CMJM_01,00,triangulated,8,21,39.5,375,0.3,1680.0,smooth_all,801.198,800.932,680.416,682.07,47.69,47.675,40.501,40.599,120.93,239.43,-1.08845,-0.04666,-0.18957,-0.1952,-0.07573,-0.05036,0.02907,0.00728,-0.12352,-0.02604,758.177,728.428,922.549,1100.753,797.898,1095.943,1352.614,,440.095,,,531.885,845.184,933.181,385.474,543.33,780.27,1.0967,0.9416,1.0782,0.9417,1.1297,1.1655,1.109,1.2323,1.3356,0.8922
User06,P06_CMJM_01,08,triangulated,8,113,67.97,375,0.3,1680.0,smooth_all,170.334,170.334,221.516,221.516,10.139,10.139,13.185,13.185,66.134,106.746,-0.29617,0.0788,0.03042,0.06378,0.04211,-0.02246,-0.02587,-0.01511,0.05783,0.01608,113.174,102.533,195.232,202.104,141.533,240.915,277.307,,90.034,,,118.443,249.303,303.732,86.674,99.806,163.881,1.0729,0.975,1.0665,0.9632,1.0957,1.0911,1.0318,1.1137,1.3054,0.8963
User06,P06_CMJM_01,07,triangulated,8,113,86.05,375,0.3,1680.0,smooth_all,131.47,131.47,153.082,153.082,7.826,7.826,9.112,9.112,65.205,89.923,-0.33921,0.10916,0.02825,0.07858,0.04537,-0.02637,-0.04026,-0.0151,0.09652,0.02944,90.977,90.82,130.888,147.427,108.851,167.44,190.223,,84.13,,,97.348,153.203,244.945,91.857,86.299,158.174,1.0794,0.963,1.056,0.9642,1.0845,1.1091,1.0517,1.1798,1.2396,0.8745
User06,P06_CMJM_01,06,triangulated,8,111,112.89,375,0.3,1680.0,smooth_all,204.955,204.809,207.973,207.822,12.2,12.191,12.379,12.37,69.483,85.163,-0.29736,0.05458,0.05404,0.08693,0.04736,-0.02794,-0.03537,-0.00831,0.0635,0.02218,163.065,170.877,243.274,221.74,162.887,223.317,196.385,,156.297,,,153.445,191.892,316.163,141.445,251.145,277.445,1.0798,0.9552,1.0479,0.9562,1.0847,1.1459,1.0783,1.1163,1.2658,0.8883
User06,P06_CMJM_01,05,triangulated,8,1,165.73,375,0.3,1680.0,smooth_all,234.518,220.382,230.306,216.151,13.959,13.118,13.709,12.866,117.173,145.941,-1.34055,0.12915,-0.33222,-0.41282,-0.17257,-0.07956,0.047,0.03161,-0.17889,-0.05578,170.091,193.275,298.508,325.599,181.411,143.708,113.561,,159.876,,,143.83,149.168,330.676,195.041,418.281,460.227,1.107,0.937,1.0888,0.9558,1.1326,1.1675,1.1205,1.222,1.3328,0.8755
User06,P06_CMJM_01,04,triangulated,8,106,228.29,375,0.3,1680.0,smooth_all,203.629,203.71,160.811,159.752,12.121,12.126,9.572,9.509,86.104,92.322,-0.36614,0.21967,-0.05154,-0.00139,0.05321,-0.01822,0.04837,0.01363,0.00116,-0.02298,245.535,248.863,184.889,254.656,248.024,116.971,129.561,,239.069,,,226.368,175.18,210.588,272.707,176.994,121.396,1.0879,0.9421,1.0844,0.9597,1.0811,1.1193,1.0815,1.2504,1.2952,0.8667
User06,P06_CMJM_01,03,triangulated,8,113,266.95,375,0.3,1680.0,smooth_all,211.09,211.09,192.484,192.484,12.565,12.565,11.457,11.457,101.812,105.314,-0.24353,0.15274,-0.01704,0.03506,0.0507,-0.01259,0.01456,0.01717,0.06518,-0.00803,305.773,309.961,218.472,241.482,304.421,177.047,167.001,,267.855,,,270.975,117.157,96.959,281.194,113.986,82.968,1.0716,0.9444,1.0616,0.9554,1.0855,1.1502,1.0733,1.2006,1.2489,0.8703
User06,P06_CMJM_01,02,triangulated,8,83,326.12,375,0.3,1680.0,smooth_all,266.411,268.313,248.346,249.46,15.858,15.971,14.783,14.849,87.15,92.346,-0.26506,0.08461,0.06042,0.0425,0.03619,-0.00129,-0.01832,0.00272,0.06646,0.00735,284.594,277.556,176.607,208.457,310.066,273.269,403.599,,285.674,,,315.879,277.552,150.43,264.944,238.821,262.305,1.1031,0.9591,1.0716,0.9434,1.118,1.1759,1.0764,1.1391,1.3231,0.8832
User06,P06_HOP_01,00,triangulated,7,20,38.8,525,0.3,1680.0,smooth_all,378.85,372.774,376.36,370.649,22.551,22.189,22.402,22.062,115.128,152.762,-1.09887,-0.04063,-0.28221,-0.35287,-0.10854,-0.04802,0.07098,0.0214,-0.26453,-0.06041,287.102,313.823,427.269,420.029,270.518,489.385,594.985,,233.295,,,273.094,495.428,581.87,176.891,278.964,461.245,1.0835,0.938,1.0743,0.93,1.1234,1.1411,1.068,1.2281,1.37,0.8897
User06,P06_HOP_01,08,triangulated,7,158,67.73,525,0.3,1680.0,smooth_all,199.604,199.604,197.779,197.779,11.881,11.881,11.773,11.773,64.272,97.312,-0.13912,0.08314,0.0573,0.08101,0.06018,-0.0186,-0.02912,-0.00972,0.08646,0.02003,157.393,171.283,200.377,235.194,155.614,238.839,324.818,,105.082,,,121.039,251.393,268.21,96.491,205.21,264.378,1.0578,0.9752,1.0497,0.9501,1.1091,1.0344,1.0343,1.1261,1.3201,0.8925
User06,P06_HOP_01,07,triangulated,7,158,86.04,525,0.3,1680.0,smooth_all,125.623,125.623,135.332,135.332,7.478,7.478,8.055,8.055,63.389,94.853,-0.17541,0.10813,0.06159,0.07777,0.05926,-0.01979,-0.04635,-0.00736,0.12573,0.03187,78.83,103.172,127.266,169.926,76.681,128.466,191.41,,60.537,,,83.372,113.561,205.829,72.459,149.389,198.332,1.0569,0.9716,1.0384,0.9563,1.0786,1.0894,1.041,1.1814,1.2693,0.8742
User06,P06_HOP_01,06,triangulated,7,158,113.27,525,0.3,1680.0,smooth_all,235.199,235.199,226.073,226.073,14.0,14.0,13.457,13.457,57.375,68.597,-0.23307,0.02185,0.03718,0.03645,0.0315,-0.03148,-0.0187,-0.0067,0.02404,0.01117,206.384,187.556,194.245,199.08,229.725,224.682,202.368,,215.448,,,216.868,327.474,407.667,180.63,237.704,262.951,1.0583,0.9639,1.0406,0.9445,1.0967,1.1652,1.075,1.1049,1.2829,0.8867
User06,P06_HOP_01,04,triangulated,7,78,229.02,525,0.3,1680.0,smooth_all,149.383,142.645,139.309,131.655,8.892,8.491,8.292,7.837,91.187,102.835,-0.27024,0.08413,-0.00619,-0.02106,0.01479,-0.02716,0.02151,0.00235,-0.01067,-0.01785,172.803,170.459,99.95,116.37,183.55,86.706,63.993,,183.84,,,163.388,178.386,252.235,225.047,121.581,73.052,1.0638,0.9529,1.0558,0.9497,1.0891,1.1179,1.0606,1.2405,1.3201,0.8729
User06,P06_HOP_01,03,triangulated,7,158,266.95,525,0.3,1680.0,smooth_all,164.493,164.515,155.509,155.524,9.791,9.793,9.256,9.257,98.52,102.065,-0.20191,0.1162,0.04304,0.06258,0.04728,-0.0146,-0.0132,0.00946,0.08207,0.00562,251.579,266.186,156.926,133.417,241.055,132.893,90.125,,228.859,,,221.072,65.259,98.317,255.304,84.69,77.225,1.0556,0.9554,1.0563,0.9437,1.0869,1.1225,1.0467,1.1975,1.2789,0.8643
User06,P06_HOP_01,02,triangulated,7,100,325.26,525,0.3,1680.0,smooth_all,430.728,434.143,421.178,424.777,25.639,25.842,25.07,25.284,109.864,137.908,-0.41952,0.09516,-0.169,-0.2779,-0.07803,-0.00121,0.09802,0.03526,-0.16193,-0.05611,477.567,469.825,281.815,254.739,493.768,382.584,429.419,,558.484,,,596.434,507.069,304.394,515.213,379.31,379.571,1.0931,0.9526,1.0789,0.9337,1.0928,1.1682,1.0584,1.2141,1.3781,0.8922
User08,P08_CMJM_01,00,triangulated,7,94,39.02,375,0.3,1820.0,smooth_all,352.931,352.931,336.89,336.89,19.392,19.392,18.51,18.51,83.936,104.022,-0.46619,0.07416,0.03562,0.09309,0.00737,-0.01886,-0.03526,0.00028,0.05663,0.0219,320.466,338.689,387.075,288.224,314.476,515.11,507.236,,283.837,,,305.401,406.143,436.761,240.634,265.557,331.422,1.0777,1.0008,1.0874,0.9932,1.0089,1.0569,1.0444,0.9888,1.3873,0.8907
User08,P08_CMJM_01,08,triangulated,7,113,67.52,375,0.3,1820.0,smooth_all,234.937,234.937,249.501,249.501,12.909,12.909,13.709,13.709,65.506,78.419,-0.32251,0.08535,0.03575,0.08335,0.05097,-0.02327,-0.03749,-0.01532,0.08842,0.02288,195.387,222.972,292.898,246.747,177.983,295.449,301.251,,169.42,,,160.182,224.397,285.673,160.538,255.031,301.185,1.0639,1.0058,1.0608,1.0232,0.9933,1.0527,0.9924,0.9533,1.3739,0.8829
